Time(s),CTSresistance,HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),SweatRate(kg/s),FatigueLevel,RespirationRate(1/min)
267.82,0,101.919518,37.109990,36.159568,0.000000,0.051531,22.222222
268.02,0,101.954044,37.110134,36.160209,0.000000,0.053146,22.222222
268.22,0,101.954044,37.110278,36.160849,0.000000,0.052415,22.222222
268.42,0,101.954044,37.110422,36.161489,0.000000,0.051577,22.222222
268.62,0,101.950481,37.110565,36.162128,0.000000,0.053192,22.222222
268.82,0,101.950481,37.110709,36.162766,0.000000,0.052462,22.222222
269.02,0,101.950481,37.110853,36.163404,0.000000,0.051622,22.222222
269.22,0,101.922438,37.110997,36.164041,0.000000,0.053237,22.222222
269.42,0,101.922438,37.111141,36.164678,0.000000,0.052507,22.222222
269.62,0,101.922438,37.111285,36.165314,0.000000,0.051666,22.222222
269.82,0,101.914206,37.111429,36.165949,0.000000,0.053282,22.222222
270.02,0,101.914206,37.111573,36.166584,0.000000,0.052553,22.222222
270.22,0,101.914206,37.111717,36.167218,0.000000,0.051712,22.222222
270.42,0,101.943647,37.111861,36.167852,0.000000,0.053328,22.222222
270.62,0,101.943647,37.112005,36.168485,0.000000,0.052600,22.222222
270.82,0,101.943647,37.112149,36.169117,0.000000,0.051759,22.222222
271.02,0,101.964918,37.112293,36.169749,0.000000,0.053374,22.222222
271.22,0,101.964918,37.112437,36.170380,0.000000,0.052647,22.222222
271.42,0,101.964918,37.112582,36.171011,0.000000,0.051804,22.222222
271.62,0,101.941944,37.112726,36.171641,0.000000,0.053419,22.222222
271.82,0,101.941944,37.112870,36.172270,0.000000,0.052693,22.222222
272.02,0,101.941944,37.113014,36.172899,0.000000,0.051849,22.222222
272.22,0,101.919128,37.113158,36.173527,0.000000,0.053464,22.222222
272.42,0,101.919128,37.113303,36.174155,0.000000,0.052739,22.222222
272.62,0,101.919128,37.113447,36.174782,0.000000,0.051895,22.222222
272.82,0,101.930669,37.113591,36.175409,0.000000,0.053510,22.222222
273.02,0,101.930669,37.113736,36.176034,0.000000,0.052786,22.222222
273.22,0,101.930669,37.113880,36.176660,0.000000,0.051942,22.222222
273.42,0,101.964890,37.114025,36.177284,0.000000,0.053557,22.222222
273.62,0,101.964890,37.114169,36.177908,0.000000,0.052833,22.222222
273.82,0,101.964890,37.114314,36.178532,0.000000,0.051988,22.222222
274.02,0,101.961015,37.114458,36.179155,0.000000,0.053603,22.222222
274.22,0,101.961015,37.114603,36.179777,0.000000,0.052880,22.222222
274.42,0,101.961015,37.114747,36.180399,0.000000,0.052033,22.222222
274.62,0,101.932666,37.114892,36.181020,0.000000,0.053649,22.222222
274.82,0,101.932666,37.115036,36.181641,0.000000,0.052926,22.222222
275.02,0,101.932666,37.115181,36.182261,0.000000,0.052078,22.222222
275.22,0,101.924138,37.115326,36.182880,0.000000,0.053694,22.222222
275.42,0,101.924138,37.115470,36.183499,0.000000,0.052973,22.222222
275.62,0,101.924138,37.115615,36.184117,0.000000,0.052125,22.222222
275.82,0,101.953290,37.115760,36.184735,0.000000,0.053741,22.222222
276.02,0,101.953290,37.115905,36.185352,0.000000,0.053020,22.222222
276.22,0,101.953290,37.116049,36.185968,0.000000,0.052172,22.222222
276.42,0,101.974264,37.116194,36.186584,0.000000,0.053788,22.222222
276.62,0,101.974264,37.116339,36.187199,0.000000,0.053068,22.222222
276.82,0,101.974264,37.116484,36.187814,0.000000,0.052218,22.222222
277.02,0,101.950991,37.116629,36.188428,0.000000,0.053834,22.222222
277.22,0,101.950991,37.116774,36.189042,0.000000,0.053115,22.222222
277.42,0,101.950991,37.116918,36.189655,0.000000,0.052264,22.222222
277.62,0,101.927888,37.117063,36.190267,0.000000,0.053879,22.222222
277.82,0,101.927888,37.117208,36.190879,0.000000,0.053161,22.222222
278.02,0,101.927888,37.117353,36.191490,0.000000,0.052310,22.222222
278.22,0,101.939151,37.117498,36.192101,0.000000,0.053926,22.222222
278.42,0,101.939151,37.117643,36.192711,0.000000,0.053208,22.222222
278.62,0,101.939151,37.117789,36.193321,0.000000,0.052357,22.222222
278.82,0,101.973093,37.117934,36.193930,0.000000,0.053973,22.222222
279.02,0,101.973093,37.118079,36.194538,0.000000,0.053257,22.222222
279.22,0,101.973093,37.118224,36.195146,0.000000,0.052404,22.222222
279.42,0,101.968929,37.118369,36.195753,0.000000,0.054020,22.222222
279.62,0,101.968929,37.118514,36.196359,0.000000,0.053304,22.222222
279.82,0,101.968929,37.118659,36.196966,0.000000,0.052450,22.222222
280.02,0,101.940301,37.118805,36.197571,0.000000,0.054066,22.222222
280.22,0,101.940301,37.118950,36.198176,0.000000,0.053351,22.222222
280.42,0,101.940301,37.119095,36.198780,0.000000,0.052496,22.222222
280.62,0,101.931504,37.119241,36.199384,0.000000,0.054111,22.222222
280.82,0,101.931504,37.119386,36.199987,0.000000,0.053398,22.222222
281.02,0,101.931504,37.119531,36.200590,0.000000,0.052543,22.222222
281.22,0,101.960392,37.119677,36.201192,0.000000,0.054159,22.222222
281.42,0,101.960392,37.119822,36.201794,0.000000,0.053446,22.222222
281.62,0,101.960392,37.119967,36.202395,0.000000,0.052591,22.222222
281.82,0,101.981093,37.120113,36.202995,0.000000,0.054206,22.222222
282.02,0,101.981093,37.120258,36.203595,0.000000,0.053494,22.222222
282.22,0,101.981093,37.120404,36.204194,0.000000,0.052637,22.222222
282.42,0,101.957547,37.120549,36.204793,0.000000,0.054253,22.222222
282.62,0,101.957547,37.120695,36.205391,0.000000,0.053542,22.222222
282.82,0,101.957547,37.120840,36.205988,0.000000,0.052683,22.222222
283.02,0,101.934183,37.120986,36.206585,0.000000,0.054299,22.222222
283.22,0,101.934183,37.121132,36.207182,0.000000,0.053588,22.222222
283.42,0,101.934183,37.121277,36.207778,0.000000,0.052730,22.222222
283.62,0,101.945194,37.121423,36.208373,0.000000,0.054345,22.222222
283.82,0,101.945194,37.121569,36.208968,0.000000,0.053636,22.222222
284.02,0,101.945194,37.121714,36.209562,0.000000,0.052778,22.222222
284.22,0,101.978881,37.121860,36.210156,0.000000,0.054393,22.222222
284.42,0,101.978881,37.122006,36.210749,0.000000,0.053685,22.222222
284.62,0,101.978881,37.122152,36.211341,0.000000,0.052825,22.222222
284.82,0,101.974452,37.122297,36.211933,0.000000,0.054441,22.222222
285.02,0,101.974452,37.122443,36.212524,0.000000,0.053733,22.222222
285.22,0,101.974452,37.122589,36.213115,0.000000,0.052871,22.222222
285.42,0,101.945569,37.122735,36.213706,0.000000,0.054487,22.222222
285.62,0,101.945569,37.122881,36.214295,0.000000,0.053780,22.222222
285.82,0,101.945569,37.123027,36.214884,0.000000,0.052918,22.222222
286.02,0,101.936530,37.123173,36.215473,0.000000,0.054533,22.222222
286.22,0,101.936530,37.123319,36.216061,0.000000,0.053827,22.222222
286.42,0,101.936530,37.123465,36.216649,0.000000,0.052966,22.222222
286.62,0,101.965179,37.123611,36.217236,0.000000,0.054581,22.222222
286.82,0,101.965179,37.123757,36.217822,0.000000,0.053876,22.222222
287.02,0,101.965179,37.123903,36.218408,0.000000,0.053014,22.222222
287.22,0,101.985628,37.124049,36.218993,0.000000,0.054629,22.222222
287.42,0,101.985628,37.124195,36.219578,0.000000,0.053925,22.222222
287.62,0,101.985628,37.124341,36.220162,0.000000,0.053061,22.222222
287.82,0,101.961832,37.124487,36.220745,0.000000,0.054676,22.222222
288.02,0,101.961832,37.124633,36.221329,0.000000,0.053972,22.222222
288.22,0,101.961832,37.124780,36.221911,0.000000,0.053107,22.222222
288.42,0,101.938234,37.124926,36.222493,0.000000,0.054722,22.222222
288.62,0,101.938234,37.125072,36.223075,0.000000,0.054020,22.222222
288.82,0,101.938234,37.125218,36.223655,0.000000,0.053154,22.222222
289.02,0,101.949019,37.125365,36.224236,0.000000,0.054769,22.222222
289.22,0,101.949019,37.125511,36.224816,0.000000,0.054068,22.222222
289.42,0,101.949019,37.125657,36.225395,0.000000,0.053203,22.222222
289.62,0,101.982474,37.125804,36.225973,0.000000,0.054818,22.222222
289.82,0,101.982474,37.125950,36.226552,0.000000,0.054117,22.222222
290.02,0,101.982474,37.126096,36.227129,0.000000,0.053250,22.222222
290.22,0,101.977799,37.126243,36.227706,0.000000,0.054865,22.222222
290.42,0,101.977799,37.126389,36.228283,0.000000,0.054165,22.222222
290.62,0,101.977799,37.126536,36.228859,0.000000,0.053297,22.222222
290.82,0,101.948687,37.126682,36.229434,0.000000,0.054912,22.222222
291.02,0,101.948687,37.126829,36.230009,0.000000,0.054213,22.222222
291.22,0,101.948687,37.126975,36.230583,0.000000,0.053344,22.222222
291.42,0,101.939430,37.127122,36.231157,0.000000,0.054958,22.222222
291.62,0,101.939430,37.127268,36.231731,0.000000,0.054261,22.222222
291.82,0,101.939430,37.127415,36.232303,0.000000,0.053392,22.222222
292.02,0,101.967865,37.127562,36.232875,0.000000,0.055007,22.222222
292.22,0,101.967865,37.127708,36.233447,0.000000,0.054310,22.222222
292.42,0,101.967865,37.127855,36.234018,0.000000,0.053440,22.222222
292.62,0,101.988084,37.128002,36.234589,0.000000,0.055055,22.222222
292.82,0,101.988084,37.128148,36.235159,0.000000,0.054359,22.222222
293.02,0,101.988084,37.128295,36.235728,0.000000,0.053488,22.222222
293.22,0,101.964061,37.128442,36.236297,0.000000,0.055098,22.222222
293.42,0,101.964061,37.128589,36.236866,0.000000,0.054404,22.222222
293.62,0,101.964061,37.128735,36.237434,0.000000,0.053534,22.222222
293.82,0,101.940252,37.128882,36.238001,0.000000,0.055124,22.222222
294.02,0,101.940252,37.129029,36.238568,0.000000,0.054438,22.222222
294.22,0,101.940252,37.129176,36.239134,0.000000,0.053582,22.222222
294.42,0,101.950835,37.129323,36.239700,0.000000,0.055144,22.222222
294.62,0,101.950835,37.129470,36.240265,0.000000,0.054464,22.222222
294.82,0,101.950835,37.129617,36.240830,0.000000,0.053613,22.222222
295.02,0,101.984081,37.129764,36.241394,0.000000,0.055158,22.222222
295.22,0,101.984081,37.129910,36.241957,0.000000,0.054480,22.222222
295.42,0,101.984081,37.130057,36.242520,0.000000,0.053623,22.222222
295.62,0,101.979183,37.130205,36.243083,0.000000,0.055168,22.222222
295.82,0,101.979183,37.130352,36.243645,0.000000,0.054491,22.222222
296.02,0,101.979183,37.130499,36.244207,0.000000,0.053632,22.222222
296.22,0,101.949864,37.130646,36.244768,0.000000,0.055176,22.222222
296.42,0,101.949864,37.130793,36.245328,0.000000,0.054500,22.222222
296.62,0,101.949864,37.130940,36.245888,0.000000,0.053640,22.222222
296.82,0,101.940416,37.131087,36.246448,0.000000,0.055185,22.222222
297.02,0,101.940416,37.131234,36.247006,0.000000,0.054509,22.222222
297.22,0,101.940416,37.131381,36.247565,0.000000,0.053650,22.222222
297.42,0,101.968660,37.131529,36.248123,0.000000,0.055195,22.222222
297.62,0,101.968660,37.131676,36.248680,0.000000,0.054520,22.222222
297.82,0,101.968660,37.131823,36.249237,0.000000,0.053660,22.222222
298.02,0,101.988669,37.131970,36.249793,0.000000,0.055205,22.222222
298.22,0,101.988669,37.132118,36.250348,0.000000,0.054531,22.222222
298.42,0,101.988669,37.132265,36.250904,0.000000,0.053669,22.222222
298.62,0,101.964441,37.132412,36.251458,0.000000,0.055213,22.222222
298.82,0,101.964441,37.132560,36.252012,0.000000,0.054540,22.222222
299.02,0,101.964441,37.132707,36.252566,0.000000,0.053677,22.222222
299.22,0,101.940445,37.132854,36.253119,0.000000,0.055221,22.222222
299.42,0,101.940445,37.133002,36.253672,0.000000,0.054549,22.222222
299.62,0,101.940445,37.133149,36.254224,0.000000,0.053687,22.222222
299.82,0,101.950851,37.133297,36.254776,0.000000,0.055230,22.222222
300.02,0,101.950851,37.133444,36.255327,0.000000,0.054559,22.222222
300.22,0,101.950851,37.133592,36.255877,0.000000,0.053697,22.222222
300.42,0,101.983911,37.133739,36.256427,0.000000,0.055240,22.222222
300.62,0,101.983911,37.133887,36.256977,0.000000,0.054570,22.222222
300.82,0,101.983911,37.134034,36.257526,0.000000,0.053706,22.222222
301.02,0,101.978810,37.134182,36.258074,0.000000,0.055250,22.222222
301.22,0,101.978810,37.134330,36.258622,0.000000,0.054580,22.222222
301.42,0,101.978810,37.134477,36.259169,0.000000,0.053715,22.222222
301.62,0,101.949307,37.134625,36.259716,0.000000,0.055258,22.222222
301.82,0,101.949307,37.134773,36.260263,0.000000,0.054590,22.222222
302.02,0,101.949307,37.134920,36.260809,0.000000,0.053723,22.222222
302.22,0,101.939690,37.135068,36.261354,0.000000,0.055266,22.222222
302.42,0,101.939690,37.135216,36.261899,0.000000,0.054599,22.222222
302.62,0,101.939690,37.135363,36.262443,0.000000,0.053733,22.222222
302.82,0,101.967767,37.135511,36.262987,0.000000,0.055276,22.222222
303.02,0,101.967767,37.135659,36.263530,0.000000,0.054610,22.222222
303.22,0,101.967767,37.135807,36.264073,0.000000,0.053743,22.222222
303.42,0,101.987587,37.135955,36.264615,0.000000,0.055286,22.222222
303.62,0,101.987587,37.136103,36.265157,0.000000,0.054620,22.222222
303.82,0,101.987587,37.136250,36.265698,0.000000,0.053752,22.222222
304.02,0,101.963176,37.136398,36.266239,0.000000,0.055294,22.222222
304.22,0,101.963176,37.136546,36.266779,0.000000,0.054630,22.222222
304.42,0,101.963176,37.136694,36.267319,0.000000,0.053760,22.222222
304.62,0,101.939016,37.136842,36.267859,0.000000,0.055303,22.222222
304.82,0,101.939016,37.136990,36.268397,0.000000,0.054639,22.222222
305.02,0,101.939016,37.137138,36.268936,0.000000,0.053769,22.222222
305.22,0,101.949268,37.137286,36.269473,0.000000,0.055312,22.222222
305.42,0,101.949268,37.137434,36.270011,0.000000,0.054649,22.222222
305.62,0,101.949268,37.137582,36.270547,0.000000,0.053779,22.222222
305.82,0,101.982162,37.137730,36.271084,0.000000,0.055322,22.222222
306.02,0,101.982162,37.137878,36.271619,0.000000,0.054660,22.222222
306.22,0,101.982162,37.138027,36.272154,0.000000,0.053789,22.222222
306.42,0,101.976878,37.138175,36.272689,0.000000,0.055331,22.222222
306.62,0,101.976878,37.138323,36.273223,0.000000,0.054670,22.222222
306.82,0,101.976878,37.138471,36.273757,0.000000,0.053797,22.222222
307.02,0,101.947213,37.138619,36.274290,0.000000,0.055339,22.222222
307.22,0,101.947213,37.138767,36.274823,0.000000,0.054679,22.222222
307.42,0,101.947213,37.138916,36.275355,0.000000,0.053806,22.222222
307.62,0,101.937450,37.139064,36.275887,0.000000,0.055348,22.222222
307.82,0,101.937450,37.139212,36.276418,0.000000,0.054689,22.222222
308.02,0,101.937450,37.139361,36.276949,0.000000,0.053816,22.222222
308.22,0,101.965381,37.139509,36.277479,0.000000,0.055358,22.222222
308.42,0,101.965381,37.139657,36.278009,0.000000,0.054700,22.222222
308.62,0,101.965381,37.139806,36.278538,0.000000,0.053826,22.222222
308.82,0,101.985031,37.139954,36.279067,0.000000,0.055367,22.222222
309.02,0,101.985031,37.140102,36.279595,0.000000,0.054710,22.222222
309.22,0,101.985031,37.140251,36.280123,0.000000,0.053835,22.222222
309.42,0,101.960457,37.140399,36.280650,0.000000,0.055376,22.222222
309.62,0,101.960457,37.140548,36.281177,0.000000,0.054720,22.222222
309.82,0,101.960457,37.140696,36.281703,0.000000,0.053843,22.222222
310.02,0,101.936155,37.140845,36.282229,0.000000,0.055385,22.222222
310.22,0,101.936155,37.140993,36.282754,0.000000,0.054729,22.222222
310.42,0,101.936155,37.141142,36.283279,0.000000,0.053852,22.222222
310.62,0,101.946273,37.141290,36.283803,0.000000,0.055394,22.222222
310.82,0,101.946273,37.141439,36.284327,0.000000,0.054739,22.222222
311.02,0,101.946273,37.141588,36.284850,0.000000,0.053862,22.222222
311.22,0,101.979022,37.141736,36.285373,0.000000,0.055404,22.222222
311.42,0,101.979022,37.141885,36.285895,0.000000,0.054750,22.222222
311.62,0,101.979022,37.142033,36.286417,0.000000,0.053872,22.222222
311.82,0,101.973572,37.142182,36.286939,0.000000,0.055413,22.222222
312.02,0,101.973572,37.142331,36.287459,0.000000,0.054761,22.222222
312.22,0,101.973572,37.142480,36.287980,0.000000,0.053881,22.222222
312.42,0,101.943765,37.142628,36.288500,0.000000,0.055422,22.222222
312.62,0,101.943765,37.142777,36.289019,0.000000,0.054770,22.222222
312.82,0,101.943765,37.142926,36.289538,0.000000,0.053889,22.222222
313.02,0,101.933874,37.143075,36.290057,0.000000,0.055430,22.222222
313.22,0,101.933874,37.143223,36.290574,0.000000,0.054780,22.222222
313.42,0,101.933874,37.143372,36.291092,0.000000,0.053899,22.222222
313.62,0,101.961679,37.143521,36.291609,0.000000,0.055440,22.222222
313.82,0,101.961679,37.143670,36.292125,0.000000,0.054790,22.222222
314.02,0,101.961679,37.143819,36.292641,0.000000,0.053909,22.222222
314.22,0,101.981175,37.143968,36.293157,0.000000,0.055450,22.222222
314.42,0,101.981175,37.144117,36.293672,0.000000,0.054801,22.222222
314.62,0,101.981175,37.144266,36.294186,0.000000,0.053918,22.222222
314.82,0,101.956454,37.144415,36.294701,0.000000,0.055459,22.222222
315.02,0,101.956454,37.144564,36.295214,0.000000,0.054811,22.222222
315.22,0,101.956454,37.144713,36.295727,0.000000,0.053927,22.222222
315.42,0,101.932027,37.144862,36.296240,0.000000,0.055467,22.222222
315.62,0,101.932027,37.145011,36.296752,0.000000,0.054820,22.222222
315.82,0,101.932027,37.145160,36.297264,0.000000,0.053936,22.222222
316.02,0,101.942029,37.145309,36.297775,0.000000,0.055476,22.222222
316.22,0,101.942029,37.145458,36.298286,0.000000,0.054831,22.222222
316.42,0,101.942029,37.145607,36.298796,0.000000,0.053946,22.222222
316.62,0,101.974648,37.145756,36.299306,0.000000,0.055487,22.222222
316.82,0,101.974648,37.145905,36.299815,0.000000,0.054842,22.222222
317.02,0,101.974648,37.146055,36.300324,0.000000,0.053956,22.222222
317.22,0,101.969045,37.146204,36.300832,0.000000,0.055496,22.222222
317.42,0,101.969045,37.146353,36.301340,0.000000,0.054852,22.222222
317.62,0,101.969045,37.146502,36.301847,0.000000,0.053965,22.222222
317.82,0,101.939111,37.146651,36.302354,0.000000,0.055505,22.222222
318.02,0,101.939111,37.146801,36.302861,0.000000,0.054862,22.222222
318.22,0,101.939111,37.146950,36.303367,0.000000,0.053973,22.222222
318.42,0,101.929109,37.147099,36.303872,0.000000,0.055513,22.222222
318.62,0,101.929109,37.147249,36.304377,0.000000,0.054871,22.222222
318.82,0,101.929109,37.147398,36.304882,0.000000,0.053983,22.222222
319.02,0,101.956802,37.147547,36.305386,0.000000,0.055523,22.222222
319.22,0,101.956802,37.147697,36.305889,0.000000,0.054882,22.222222
319.42,0,101.956802,37.147846,36.306393,0.000000,0.053994,22.222222
319.62,0,101.976155,37.147995,36.306895,0.000000,0.055533,22.222222
319.82,0,101.976155,37.148145,36.307397,0.000000,0.054893,22.222222
320.02,0,101.976155,37.148294,36.307899,0.000000,0.054003,22.222222
320.22,0,101.951300,37.148444,36.308400,0.000000,0.055542,22.222222
320.42,0,101.951300,37.148593,36.308901,0.000000,0.054903,22.222222
320.62,0,101.951300,37.148743,36.309402,0.000000,0.054011,22.222222
320.82,0,101.926762,37.148892,36.309901,0.000000,0.055551,22.222222
321.02,0,101.926762,37.149042,36.310401,0.000000,0.054912,22.222222
321.22,0,101.926762,37.149191,36.310900,0.000000,0.054021,22.222222
321.42,0,101.936661,37.149341,36.311398,0.000000,0.055560,22.222222
321.62,0,101.936661,37.149491,36.311896,0.000000,0.054922,22.222222
321.82,0,101.936661,37.149640,36.312394,0.000000,0.054031,22.222222
322.02,0,101.969161,37.149790,36.312891,0.000000,0.055570,22.222222
322.22,0,101.969161,37.149940,36.313387,0.000000,0.054934,22.222222
322.42,0,101.969161,37.150089,36.313883,0.000000,0.054041,22.222222
322.62,0,101.963416,37.150239,36.314379,0.000000,0.055580,22.222222
322.82,0,101.963416,37.150389,36.314874,0.000000,0.054944,22.222222
323.02,0,101.963416,37.150538,36.315369,0.000000,0.054049,22.222222
323.22,0,101.933365,37.150688,36.315863,0.000000,0.055588,22.222222
323.42,0,101.933365,37.150838,36.316357,0.000000,0.054954,22.222222
323.62,0,101.933365,37.150988,36.316851,0.000000,0.054058,22.222222
323.82,0,101.923264,37.151137,36.317344,0.000000,0.055597,22.222222
324.02,0,101.923264,37.151287,36.317836,0.000000,0.054963,22.222222
324.22,0,101.923264,37.151437,36.318328,0.000000,0.054068,22.222222
324.42,0,101.950856,37.151587,36.318819,0.000000,0.055607,22.222222
324.62,0,101.950856,37.151737,36.319310,0.000000,0.054974,22.222222
324.82,0,101.950856,37.151887,36.319801,0.000000,0.054078,22.222222
325.02,0,101.970076,37.152037,36.320291,0.000000,0.055617,22.222222
325.22,0,101.970076,37.152187,36.320781,0.000000,0.054985,22.222222
325.42,0,101.970076,37.152336,36.321270,0.000000,0.054088,22.222222
325.62,0,101.945097,37.152486,36.321759,0.000001,0.055626,22.222222
325.82,0,101.945097,37.152636,36.322247,0.000001,0.054995,22.222222
326.02,0,101.945097,37.152786,36.322735,0.000001,0.054096,22.222222
326.22,0,101.920457,37.152936,36.323223,0.000001,0.055634,22.222222
326.42,0,101.920457,37.153086,36.323709,0.000001,0.055005,22.222222
326.62,0,101.920457,37.153236,36.324196,0.000001,0.054106,22.222222
326.82,0,101.930264,37.153387,36.324682,0.000001,0.055644,22.222222
327.02,0,101.930264,37.153537,36.325168,0.000001,0.055015,22.222222
327.22,0,101.930264,37.153687,36.325653,0.000001,0.054116,22.222222
327.42,0,101.962656,37.153837,36.326138,0.000001,0.055654,22.222222
327.62,0,101.962656,37.153987,36.326622,0.000001,0.055026,22.222222
327.82,0,101.962656,37.154137,36.327106,0.000001,0.054126,22.222222
328.02,0,101.956776,37.154287,36.327589,0.000001,0.055664,22.222222
328.22,0,101.956776,37.154437,36.328072,0.000001,0.055037,22.222222
328.42,0,101.956776,37.154588,36.328554,0.000001,0.054135,22.222222
328.62,0,101.926620,37.154738,36.329036,0.000001,0.055672,22.222222
328.82,0,101.926620,37.154888,36.329518,0.000001,0.055046,22.222222
329.02,0,101.926620,37.155038,36.329999,0.000001,0.054144,22.222222
329.22,0,101.916429,37.155189,36.330480,0.000001,0.055681,22.222222
329.42,0,101.916429,37.155339,36.330960,0.000001,0.055056,22.222222
329.62,0,101.916429,37.155489,36.331440,0.000001,0.054154,22.222222
329.82,0,101.943930,37.155640,36.331919,0.000001,0.055691,22.222222
330.02,0,101.943930,37.155790,36.332398,0.000001,0.055067,22.222222
330.22,0,101.943930,37.155940,36.332876,0.000001,0.054164,22.222222
330.42,0,101.963026,37.156091,36.333354,0.000001,0.055701,22.222222
330.62,0,101.963026,37.156241,36.333831,0.000001,0.055078,22.222222
330.82,0,101.963026,37.156391,36.334309,0.000001,0.054173,22.222222
331.02,0,101.937931,37.156542,36.334785,0.000001,0.055710,22.222222
331.22,0,101.937931,37.156692,36.335261,0.000001,0.055088,22.222222
331.42,0,101.937931,37.156843,36.335737,0.000001,0.054182,22.222222
331.62,0,101.913201,37.156993,36.336213,0.000001,0.055719,22.222222
331.82,0,101.913201,37.157144,36.336687,0.000001,0.055098,22.222222
332.02,0,101.913201,37.157294,36.337162,0.000001,0.054191,22.222222
332.22,0,101.922925,37.157445,36.337636,0.000001,0.055728,22.222222
332.42,0,101.922925,37.157595,36.338109,0.000001,0.055108,22.222222
332.62,0,101.922925,37.157746,36.338583,0.000001,0.054202,22.222222
332.82,0,101.955217,37.157896,36.339055,0.000001,0.055739,22.222222
333.02,0,101.955217,37.158047,36.339527,0.000001,0.055119,22.222222
333.22,0,101.955217,37.158198,36.339999,0.000001,0.054212,22.222222
333.42,0,101.949212,37.158348,36.340471,0.000001,0.055748,22.222222
333.62,0,101.949212,37.158499,36.340941,0.000001,0.055130,22.222222
333.82,0,101.949212,37.158650,36.341412,0.000001,0.054220,22.222222
334.02,0,101.918958,37.158800,36.341882,0.000001,0.055757,22.222222
334.22,0,101.918958,37.158951,36.342351,0.000001,0.055139,22.222222
334.42,0,101.918958,37.159102,36.342821,0.000001,0.054229,22.222222
334.62,0,101.908688,37.159252,36.343290,0.000001,0.055766,22.222222
334.82,0,101.908688,37.159403,36.343758,0.000001,0.055149,22.222222
335.02,0,101.908688,37.159554,36.344226,0.000001,0.054239,22.222222
335.22,0,101.936108,37.159705,36.344693,0.000001,0.055776,22.222222
335.42,0,101.936108,37.159855,36.345160,0.000001,0.055160,22.222222
335.62,0,101.936108,37.160006,36.345627,0.000001,0.054250,22.222222
335.82,0,101.955087,37.160157,36.346093,0.000001,0.055786,22.222222
336.02,0,101.955087,37.160308,36.346558,0.000001,0.055171,22.222222
336.22,0,101.955087,37.160459,36.347024,0.000001,0.054259,22.222222
336.42,0,101.929886,37.160610,36.347488,0.000001,0.055795,22.222222
336.62,0,101.929886,37.160761,36.347953,0.000001,0.055181,22.222222
336.82,0,101.929886,37.160911,36.348417,0.000001,0.054268,22.222222
337.02,0,101.905074,37.161062,36.348880,0.000001,0.055804,22.222222
337.22,0,101.905074,37.161213,36.349343,0.000001,0.055191,22.222222
337.42,0,101.905074,37.161364,36.349806,0.000001,0.054277,22.222222
337.62,0,101.914726,37.161515,36.350268,0.000001,0.055813,22.222222
337.82,0,101.914726,37.161666,36.350730,0.000001,0.055201,22.222222
338.02,0,101.914726,37.161817,36.351192,0.000001,0.054287,22.222222
338.22,0,101.946928,37.161968,36.351653,0.000001,0.055823,22.222222
338.42,0,101.946928,37.162119,36.352113,0.000001,0.055212,22.222222
338.62,0,101.946928,37.162270,36.352573,0.000001,0.054297,22.222222
338.82,0,101.940805,37.162421,36.353033,0.000001,0.055833,22.222222
339.02,0,101.940805,37.162573,36.353492,0.000001,0.055223,22.222222
339.22,0,101.940805,37.162724,36.353951,0.000001,0.054306,22.222222
339.42,0,101.910463,37.162875,36.354409,0.000001,0.055841,22.222222
339.62,0,101.910463,37.163026,36.354867,0.000001,0.055232,22.222222
339.82,0,101.910463,37.163177,36.355325,0.000001,0.054314,22.222222
340.02,0,101.900124,37.163328,36.355782,0.000001,0.055850,22.222222
340.22,0,101.900124,37.163479,36.356239,0.000001,0.055242,22.222222
340.42,0,101.900124,37.163631,36.356695,0.000001,0.054324,22.222222
340.62,0,101.927472,37.163782,36.357151,0.000001,0.055860,22.222222
340.82,0,101.927472,37.163933,36.357606,0.000001,0.055252,22.222222
341.02,0,101.927472,37.164084,36.358061,0.000001,0.054334,22.222222
341.22,0,101.946343,37.164236,36.358516,0.000001,0.055869,22.222222
341.42,0,101.946343,37.164387,36.358970,0.000001,0.055263,22.222222
341.62,0,101.946343,37.164538,36.359424,0.000001,0.054343,22.222222
341.82,0,101.921044,37.164689,36.359877,0.000001,0.055878,22.222222
342.02,0,101.921044,37.164841,36.360330,0.000001,0.055272,22.222222
342.22,0,101.921044,37.164992,36.360782,0.000001,0.054351,22.222222
342.42,0,101.896161,37.165143,36.361235,0.000001,0.055886,22.222222
342.62,0,101.896161,37.165295,36.361686,0.000001,0.055281,22.222222
342.82,0,101.896161,37.165446,36.362138,0.000001,0.054360,22.222222
343.02,0,101.905751,37.165598,36.362588,0.000001,0.055895,22.222222
343.22,0,101.905751,37.165749,36.363039,0.000001,0.055291,22.222222
343.42,0,101.905751,37.165900,36.363489,0.000001,0.054370,22.222222
343.62,0,101.937871,37.166052,36.363938,0.000001,0.055904,22.222222
343.82,0,101.937871,37.166203,36.364387,0.000001,0.055302,22.222222
344.02,0,101.937871,37.166355,36.364836,0.000001,0.054379,22.222222
344.22,0,101.931639,37.166506,36.365284,0.000001,0.055913,22.222222
344.42,0,101.931639,37.166658,36.365732,0.000001,0.055311,22.222222
344.62,0,101.931639,37.166809,36.366180,0.000001,0.054387,22.222222
344.82,0,101.901219,37.166961,36.366627,0.000001,0.055921,22.388060
